fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
,0,0,0,0,19,1,1,0,0,1,,{},0.0,0.0,0.0,{}
 ,1,0,1,0,11,1,1,0,1,1,,{},0.0,0.0,0.0,{}
#1 on YouTube  ,15,3,1,2,22,1,0,1,1,1,,"{""NP"": {""##CD"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""P"": 1, ""^"": 1}"
 ,1,0,1,0,22,1,1,0,1,1,,{},0.0,0.0,0.0,{}
 ,1,0,1,0,17,1,1,0,1,1,,{},0.0,0.0,0.0,{}
 ,1,0,1,0,16,1,1,0,1,1,,{},0.0,0.0,0.0,{}
Miley Cyrus releases her cameo-filled Mother's Daughter video  ,63,8,1,1,14,1,0,0,1,0,,"{""NP"": {""PRP$#JJ#NN#POS"": 1, ""NP#NNP#NN"": 1}, ""VP"": {""VBZ#NP"": 1}}",0.0,1.0,0.0,"{""^"": 2, ""V"": 1, ""D"": 1, ""N"": 3, ""Z"": 1}"
,0,0,0,0,14,1,1,0,1,0,,{},0.0,0.0,0.0,{}
Out now!!  ,11,2,1,1,13,1,1,0,1,1,,"{""ADVP"": {""RB#RB"": 1}, ""FRAG"": {""ADVP#ADVP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""P"": 1, ""R"": 1, "","": 1}"
 ,1,0,1,0,13,1,1,0,1,0,,{},0.0,0.0,0.0,{}
30 seconds!!,12,2,1,1,13,1,0,0,1,0,,"{""NP"": {""CD#NNS"": 1}, ""ADJP"": {""NP#JJ"": 1}, ""ROOT"": {""ADJP"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""N"": 1, "","": 1}"
 MOTHERS DAUGHTER VIDEO OUT NOW!   Music makes Movements! We got the power!    ,79,12,1,5,13,1,1,0,1,1,💪:1,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#."": 1}, ""ROOT"": {""NP"": 1}, ""VP"": {""VBZ#NP"": 1, ""VBD#NP"": 1}}",0.0,1.0,0.0,"{""S"": 1, ""N"": 5, ""P"": 1, ""R"": 1, "","": 3, ""V"": 2, ""O"": 1, ""D"": 1}"
60 seconds !!!  ,16,3,1,2,12,1,0,0,1,0,,"{""NP"": {""CD#NNS"": 1}, ""ADJP"": {""NP#JJ"": 1}, ""ROOT"": {""ADJP"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""N"": 1, "","": 1}"
Come chat before the premiere in a few mins   ,46,9,1,7,12,1,0,0,1,1,,"{""NP"": {""DT#JJ#NNS"": 1}, ""VP"": {""VB#NP#PP"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""P"": 2, ""D"": 2, ""N"": 2, ""A"": 1}"
whos ready ?!!,14,3,1,2,12,1,0,0,1,0,,"{""ADJP"": {""JJ#JJ"": 1}, ""NP"": {""ADJP#NNPS"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.393,0.607,"{""L"": 1, ""A"": 1, "","": 1}"
10!  ,5,1,1,1,12,1,0,0,1,1,,"{""NP"": {""CD"": 1}, ""FRAG"": {""NP#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""$"": 1, "","": 1}"
 ,1,0,1,0,12,1,1,0,0,1,,{},0.0,0.0,0.0,{}
15 mins!!,9,2,1,1,12,1,0,0,0,0,,"{""NP"": {""CD#NNS"": 1}, ""ADJP"": {""NP#JJ"": 1}, ""ROOT"": {""ADJP"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""N"": 1, "","": 1}"
Less than 30 mins until  !  ,28,6,1,5,12,1,1,0,1,1,,"{""NP"": {""CD"": 1}, ""PP"": {""IN"": 1}, ""VP"": {""VBZ#PP"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""P"": 2, ""$"": 1, ""N"": 1, "","": 1}"
Lacey Baker  ,13,2,1,0,12,1,1,0,1,1,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 2}"
Amazon Ashley  ,15,2,1,0,12,1,1,0,1,1,,"{""ROOT"": {""NP"": 1}}",0.0,0.37,0.63,"{""^"": 2}"
1 hour! Join me for the YouTube premiere.  ,43,8,1,5,12,1,1,1,1,1,,"{""NP"": {""CD#NN"": 1, ""DT#NNP#NN"": 1}, ""FRAG"": {""NP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""VP"": {""VB#NP#PP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.707,0.293,"{""$"": 1, ""N"": 2, "","": 2, ""V"": 1, ""O"": 1, ""P"": 1, ""D"": 1, ""^"": 1}"
,0,0,0,0,11,1,1,0,0,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,10,1,1,0,0,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,10,1,1,0,0,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,10,1,1,0,0,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,2,1,1,0,0,1,,{},0.0,0.0,0.0,{}
 MOTHERS DAUGHTER VIDEO OUT TOMORROW 9 AM EST,45,8,1,4,2,1,1,0,0,0,,"{""NP"": {""NNP#NNP#NN#NNP#NNP"": 1, ""CD"": 1, ""NP#NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""S"": 1, ""N"": 5, ""P"": 1, ""$"": 1}"
SO proud of my baby brother nope  In your corner forever my friend!,67,13,1,8,0,1,1,1,0,0,🌈:2,"{""NP"": {""PRP$#NN#NN#NN"": 1}, ""VP"": {""VBZ#NP"": 1}, ""S"": {""NP#PP#VP#."": 1}}",0.0,0.591,0.409,"{""R"": 2, ""A"": 1, ""P"": 2, ""D"": 3, ""N"": 4, ""!"": 1, "","": 1}"
,0,0,0,0,23,1,0,0,0,1,,{},0.0,0.0,0.0,{}
 MOTHERS DAUGHTER VIDEO OUT TOMORROW ,37,5,1,1,22,1,1,0,0,0,,"{""VP"": {""VBZ"": 1}, ""NP"": {""NNP#NN#NNP#NNP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""S"": 1, ""N"": 3, ""P"": 1}"
 MOTHERS DAUGHTER VIDEO OUT TOMORROW ,37,5,1,1,22,1,1,0,0,0,,"{""VP"": {""VBZ"": 1}, ""NP"": {""NNP#NN#NNP#NNP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""S"": 1, ""N"": 3, ""P"": 1}"
 cyberalma & I wrote a bad ass feminist anthem called Mothers Daughter and I am dropping the music video tomorrow 7/2! Beware its the SHIT just like all the bad ass women starring alongside muah! ,196,35,1,19,22,1,1,1,0,0,,"{""NP"": {""NNP#CC#NNP"": 1, ""DT#JJ#NN#NN#NN"": 1, ""DT#NN#JJ#NN#CD"": 1, ""PRP$"": 1, ""PDT#DT#JJ#NN#NNS"": 1, ""NP#VP"": 1}, ""VP"": {""VBD#NP"": 1, ""VBD#SBAR"": 1, ""VBG#NP"": 1, ""VBP#VP"": 1, ""VBG#PP"": 1, ""VB#NP#PP"": 1}, ""S"": {""S#CC#S#."": 1, ""VP#."": 1}, ""SBAR"": {""S"": 1}, ""ADVP"": {""NP#RB"": 1}, ""PP"": {""ADVP#IN#NP"": 1}}",0.146,0.501,0.353,"{""^"": 2, ""&"": 2, ""O"": 2, ""V"": 6, ""D"": 4, ""A"": 3, ""N"": 9, ""$"": 1, "","": 2, ""L"": 1, ""R"": 1, ""P"": 2, ""X"": 1, ""!"": 1}"
,0,0,0,0,20,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Me : I hate getting my picture taken  Also Me :  ,49,11,1,8,19,1,1,0,0,0,"👅:1,🎥:1","{""NP"": {""NP#:#S"": 1, ""NP#:"": 1}, ""VP"": {""VBN#ADVP#NP"": 1, ""VBG#S"": 1, ""VBP#S"": 1}, ""ROOT"": {""NP"": 1}}",0.346,0.654,0.0,"{""O"": 3, "","": 2, ""V"": 3, ""D"": 1, ""N"": 1, ""R"": 1}"
,0,0,0,0,19,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,18,1,1,0,0,0,,{},0.0,0.0,0.0,{}
MILEY DONT NEED MORE PRESS! iamcardib is always the pre show turn up!,69,13,1,9,17,1,1,1,0,0,,"{""NP"": {""JJR#NNS"": 1, ""DT#NN#NN"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBD#NP"": 1, ""VBP#PRT"": 1, ""VBZ#ADVP#NP"": 1}, ""PRT"": {""RP"": 1}, ""SBAR"": {""S"": 1}}",0.0,1.0,0.0,"{""^"": 1, ""V"": 4, ""A"": 1, ""N"": 3, "","": 2, ""L"": 1, ""R"": 1, ""D"": 1, ""T"": 1}"
,0,0,0,0,8,1,1,0,0,0,,{},0.0,0.0,0.0,{}
See you tonight Glastonbury Festival ,37,5,1,2,9,1,1,1,0,0,🖤:3,"{""VP"": {""VB#NP#NP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.556,0.444,"{""V"": 1, ""O"": 1, ""R"": 1, ""^"": 2}"
,0,0,0,0,16,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,16,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,14,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Im so motherfuckin nasty  ,26,4,1,2,9,1,1,0,0,1,😻:1,"{""NP"": {""RB#NN"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VB#S"": 1}}",0.564,0.436,0.0,"{""L"": 1, ""R"": 2, ""A"": 1}"
Party Up The Street! Swae Lee Lee Swae FREE WILLY ,50,10,1,7,8,1,1,2,0,0,"🖤:1,🐋:1,🌊:1","{""NP"": {""DT#NNP"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""S"": {""NP#PP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.532,0.468,"{""N"": 2, ""P"": 1, ""D"": 1, "","": 1, ""^"": 5, ""A"": 1}"
"Im a lot of things , ever changing - but always have been and always will be my Mothers Daughter & damnproud .      ",116,23,1,16,6,1,1,0,0,5,🖤:5,"{""NP"": {""NP#,#ADJP"": 1, ""PRP$#NNP#NNP"": 1, ""NP#CC#NP"": 1}, ""ADJP"": {""RB#VBG"": 1}, ""VP"": {""VBN"": 1, ""ADVP#VBP#VP"": 1, ""ADVP#MD#VP"": 1, ""CC#VP#CC#VP"": 1}, ""S"": {""VP#:"": 1, ""S#VP#."": 1}}",0.0,1.0,0.0,"{""L"": 1, ""D"": 2, ""N"": 4, ""P"": 1, "","": 3, ""R"": 3, ""V"": 5, ""&"": 3, ""S"": 1}"
Seconds before SHOWTIME ,24,3,1,0,6,1,1,0,0,0,🖤:1,"{""VP"": {""VB#PP"": 1}}",0.0,1.0,0.0,"{""N"": 2, ""P"": 1}"
,0,0,0,0,20,1,0,0,1,0,🌈:2,{},0.0,0.0,0.0,{}
Prediction: ,12,1,1,0,16,1,1,0,0,1,,"{""NP"": {""NNP#:"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 1, "","": 1}"
The motherfuckin house down BOOTS! See you tonight Denmark!  Vijat Mohindra,75,11,1,4,15,1,1,1,0,0,🖤:1,"{""NP"": {""DT#NN#NN"": 1}, ""VP"": {""VBZ"": 1, ""VB#S"": 1}, ""S"": {""NP#ADVP#VP#."": 1, ""NP#NP"": 1, ""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""A"": 1, ""N"": 2, ""P"": 1, "","": 2, ""V"": 1, ""O"": 1, ""R"": 1, ""^"": 3}"
,0,0,0,0,14,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Met up w my man Mark Ronson     ,32,7,1,6,14,1,1,1,0,1,"🎶:1,🎵:1,🎼:1,🖤:1","{""ADVP"": {""RB#RB"": 1}, ""VP"": {""VBP#NP"": 1}, ""SINV"": {""ADVP#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""T"": 1, ""P"": 1, ""D"": 1, ""N"": 1, ""^"": 2}"
Cant wait for everyone to hear what me and my angels Ariana Grande & Lana Del Rey created for Charlie's Angels !!!!  ,117,22,1,15,14,1,1,3,0,1,👼:1,"{""NP"": {""PRP$#NNS"": 1, ""NNP#NNP#CC#NNP#NNP#NNP"": 1, ""NP#NP"": 1, ""NP#CC#NP"": 1, ""NNP#POS"": 1, ""NP#NNPS#NNP"": 1}, ""WHNP"": {""WP"": 1}, ""VP"": {""VBD#PP"": 1, ""VB#SBAR"": 1, ""VB#PP#S"": 1, ""VB#VP"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.0,0.863,0.137,"{""V"": 4, ""P"": 3, ""N"": 3, ""O"": 2, ""&"": 2, ""D"": 1, ""^"": 5, ""Z"": 1, "","": 1}"
Mothers Daughter,16,2,1,0,12,1,1,0,0,0,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 2}"
,0,0,0,0,19,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,19,1,0,0,1,0,"💛:1,💚:2,💜:1",{},0.0,0.0,0.0,{}
,0,0,0,0,23,1,0,0,1,0,,{},0.0,0.0,0.0,{}
SHE CAME .... 12 years ago today.,33,7,1,5,20,1,1,0,0,0,,"{""NP"": {""CD#NNS"": 1, ""ADVP#NN"": 1, ""NP#:#NP#."": 1}, ""ADVP"": {""NP#RB"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""V"": 1, "","": 2, ""$"": 1, ""N"": 2, ""P"": 1}"
WE ARE COMING! Charlie's Angels  Ariana Grande Lana Del Rey,59,10,1,5,17,1,1,3,0,0,👼:1,"{""NP"": {""NNP#POS"": 1, ""NP#NNPS#NNP"": 1, ""NP#NP"": 2}, ""VP"": {""VBG"": 1, ""VBP#VP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""V"": 2, "","": 1, ""Z"": 1, ""^"": 6}"
,0,0,0,0,15,1,1,0,0,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,15,1,1,0,0,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,6,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,16,1,1,0,0,0,,{},0.0,0.0,0.0,{}
"All your dreams , goals & ambitions",35,7,1,4,23,1,1,0,0,0,,"{""NP"": {""DT"": 1, ""PRP$#NNS"": 1, ""NP#CC#NP"": 1, ""NP#,#NP"": 1, ""NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.597,0.403,"{""D"": 2, ""N"": 3, "","": 1, ""&"": 1}"
,0,0,0,0,23,1,1,0,0,0,,{},0.0,0.0,0.0,{}
.lisa rinna,11,2,1,0,17,1,1,1,0,0,,"{""INTJ"": {""UH"": 1}, ""ROOT"": {""INTJ"": 1, ""NP"": 1}, ""NP"": {""NN#NN"": 1}}",0.0,1.0,0.0,"{"","": 1, ""^"": 2}"
Seriously.,10,1,1,0,15,1,1,0,0,0,,"{""FRAG"": {""ADVP#."": 1}, ""ROOT"": {""FRAG"": 1}}",1.0,0.0,0.0,"{""R"": 1, "","": 1}"
,0,0,0,0,2,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,18,1,0,0,1,0,💜:2,{},0.0,0.0,0.0,{}
 ,1,0,1,0,18,1,0,0,1,0,🖤:3,{},0.0,0.0,0.0,{}
,0,0,0,0,23,1,0,0,1,0,🖤:2,{},0.0,0.0,0.0,{}
Happy Fathers Day,17,3,1,1,19,1,1,0,0,0,,"{""NP"": {""NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.351,0.649,"{""A"": 1, ""N"": 2}"
,0,0,0,0,3,1,0,0,1,0,🖤:3,{},0.0,0.0,0.0,{}
,0,0,0,0,3,1,0,0,1,0,🖤:1,{},0.0,0.0,0.0,{}
,0,0,0,0,0,1,0,0,1,0,🌈:6,{},0.0,0.0,0.0,{}
,0,0,0,0,14,1,0,1,0,0,🖤:1,{},0.0,0.0,0.0,{}
The truth & dont ever forget it ,32,7,1,5,5,1,1,0,0,0,🖤:1,"{""NP"": {""NP#CC#NP"": 1}, ""VP"": {""ADVP#VBP#NP"": 1}}",0.0,0.502,0.498,"{""D"": 1, ""N"": 1, ""&"": 1, ""V"": 2, ""R"": 1, ""O"": 1}"
,0,0,0,0,1,1,0,0,1,0,🖤:2,{},0.0,0.0,0.0,{}
Viva Las Vegas! Im performing at the 2019 iHeartRadio Music Festival and I think you should join us! Tickets available now  ,124,21,1,12,19,1,1,1,1,0,,"{""NP"": {""NNP#NNP#NNP#."": 1, ""DT#CD#NN#NNP#NNP"": 1, ""RB"": 1}, ""ROOT"": {""NP"": 1, ""SINV"": 1}, ""VP"": {""VBG#PP"": 1, ""MD#VP"": 1, ""VBP#SBAR"": 1, ""VBZ#ADJP"": 1}, ""S"": {""S#CC#S#."": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""JJ"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.751,0.249,"{""^"": 4, "","": 2, ""L"": 1, ""V"": 5, ""P"": 1, ""D"": 1, ""$"": 1, ""N"": 3, ""&"": 1, ""O"": 3, ""R"": 1}"
 ,1,0,1,0,17,1,1,0,1,0,💜:3,{},0.0,0.0,0.0,{}
,0,0,0,0,19,1,1,0,1,0,,{},0.0,0.0,0.0,{}
Ashley O behind the scenes of her new music video  On A Roll  ,62,13,1,8,18,1,1,0,1,0,,"{""NP"": {""DT#NNS"": 1, ""PRP$#JJ#NN#NN"": 1, ""DT#NNP"": 1}, ""FRAG"": {""NP#PP#PP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""^"": 2, ""P"": 3, ""D"": 3, ""N"": 4, ""A"": 1}"
 ,1,0,1,0,17,1,1,0,1,0,💜:3,{},0.0,0.0,0.0,{}
 ,1,0,1,0,15,1,0,0,1,1,,{},0.0,0.0,0.0,{}
,0,0,0,0,21,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Love you Uncle Urban! Youre so bad ass!,39,8,1,5,20,1,0,0,1,0,,"{""NP"": {""ADJP#NN"": 1}, ""SQ"": {""VBD#NP#NP#."": 1}, ""ROOT"": {""SQ"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""S"": {""VP#."": 1}}",0.0,0.338,0.662,"{""V"": 1, ""O"": 1, ""^"": 2, "","": 2, ""L"": 1, ""R"": 1, ""A"": 1, ""N"": 1}"
 Black Mirror ,14,2,1,0,17,1,0,1,1,1,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""N"": 1}"
Still marching  ,16,2,1,0,17,1,0,0,1,0,💪:1,"{""VP"": {""VBG"": 1}, ""S"": {""ADVP#VP"": 1}, ""FRAG"": {""S"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""R"": 1, ""V"": 1}"
"if you feel comfortable today post some journals , songs , videos etc from when you were a teenager and tell me what you would go back and say to your younger self and I will share.",181,37,1,28,17,1,0,0,0,0,,"{""NP"": {""DT#NAC#NNS#NN"": 1, ""PRP$#JJR#NN"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBP#ADJP#NP"": 1, ""VBD#NP"": 1, ""VB#ADVP"": 1, ""VB#PP"": 1, ""VP#CC#VP"": 2, ""MD#VP"": 2, ""VB"": 1, ""VB#NP#SBAR"": 1}, ""S"": {""S#CC#S"": 1, ""SBAR#VP#."": 1}, ""SBAR"": {""IN#S"": 1, ""WHADVP#S"": 1, ""WHNP#S"": 1}, ""NAC"": {""NNP#,#NNP#,"": 1}, ""WHADVP"": {""WRB"": 1}, ""PP"": {""IN#SBAR"": 1}, ""WHNP"": {""WP"": 1}}",0.0,0.849,0.151,"{""P"": 3, ""O"": 6, ""V"": 9, ""A"": 2, ""N"": 6, ""D"": 3, "","": 3, ""G"": 1, ""R"": 2, ""&"": 3}"
I was a young girl with more power than I knew to use for good... wish I could go back and tell me its gonna be ok and I was loved...,133,31,1,25,17,1,0,0,0,0,,"{""NP"": {""DT#JJ#NN"": 1, ""JJR#NN"": 1, ""NP#SBAR"": 1, ""PRP$#NN#S"": 1}, ""ADJP"": {""JJ"": 1}, ""PP"": {""IN#ADJP"": 1}, ""VP"": {""VB#PP"": 1, ""VBD#S"": 1, ""VBD#NP"": 1, ""VB#ADVP"": 1, ""VBN"": 2, ""VB#VP"": 1, ""VB#NP#NP"": 1, ""VP#CC#VP"": 1, ""MD#VP"": 1, ""VBD#VP"": 1, ""VB#S"": 1}, ""S"": {""S#CC#S"": 1, ""VP#:"": 1, ""S#:#S"": 1}, ""SBAR"": {""IN#S"": 1}}",0.0,0.83,0.17,"{""O"": 5, ""V"": 11, ""D"": 1, ""A"": 4, ""N"": 2, ""P"": 4, "","": 2, ""R"": 1, ""&"": 2, ""L"": 1}"
"I remember how I felt writing this ... a lot of pain and heartbreak  ... didnt know where to put all that hurt... and sometimes made choices that were NOT worthy, I didnt know I was greater than what I was going thru. Thats just growing up I guess.",248,49,1,33,17,1,1,0,0,0,,"{""NP"": {""DT"": 2, ""NN#CC#NN"": 1, ""NP#SBAR"": 2}, ""WHADVP"": {""WRB"": 2}, ""VP"": {""VBG#NP"": 2, ""VBD#S"": 1, ""VP#:#NP"": 1, ""VBP#SBAR"": 4, ""VBN"": 1, ""VBD#ADVP#ADJP"": 1, ""ADVP#VBN#NP"": 1, ""VBD#VP"": 1, ""VBD#ADJP"": 1, ""VBG#PRT#NP"": 1, ""VBP"": 1}, ""S"": {""S#,#NP#VP"": 1, ""S#:#S#:#CC#S#."": 1}, ""PP"": {""IN#SBAR"": 1, ""RB#S"": 1}, ""SBAR"": {""WHADVP#S"": 2, ""WHNP#S"": 3, ""S"": 2}, ""WHNP"": {""WDT"": 2, ""WP"": 1}, ""ADJP"": {""JJ"": 1, ""JJR"": 1, ""ADJP#PP"": 1}, ""PRT"": {""RP"": 1}}",0.229,0.737,0.034,"{""O"": 8, ""V"": 16, ""R"": 5, ""D"": 3, "","": 6, ""N"": 5, ""P"": 4, ""&"": 2, ""A"": 2, ""L"": 1, ""T"": 1}"
AMERICAS 15 YEAR OLD DEEP EMO COUNTRY ASS SWEETHEARTremember writing this song the first day I learned a c on the piano ... since then Ive written 20 songs that sound exactly like this one ... But theyve become mostly about dead animals,236,44,3,26,17,1,1,0,0,0,,"{""NP"": {""NNP#CD"": 1, ""NNP#NNP#NNP#NNP"": 1, ""DT#JJ#NN"": 1, ""SYM"": 1, ""RB"": 1, ""DT#NAC#NN"": 1, ""CD#NNS"": 1, ""NP#SBAR"": 2, ""NP#VP"": 2, ""JJ#NNS"": 1}, ""PP"": {""IN#NP#:"": 1}, ""NAC"": {""NP#PP#PP"": 1}, ""WHNP"": {""WDT"": 1}, ""VP"": {""VB#ADVP#PP"": 1, ""VBN#NP"": 1, ""VBD#NP"": 1, ""VBG#NP#NP#S"": 1, ""VBP#NP"": 1, ""VBP#ADVP#PP"": 1}, ""S"": {""S#:#CC#FRAG"": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 1}, ""ADJP"": {""JJ"": 1}, ""FRAG"": {""ADJP"": 1}}",0.181,0.782,0.037,"{""^"": 1, ""$"": 3, ""N"": 9, ""A"": 5, ""G"": 1, ""V"": 5, ""D"": 5, ""O"": 1, ""P"": 5, "","": 2, ""R"": 3, ""L"": 2, ""&"": 1}"
Started diggin you in 2009 Liam Hemsworth Shit got deep  Happy anniversary.,75,12,2,7,14,1,1,1,0,0,💍:1,"{""NP"": {""CD#NNP#NNP#NNP"": 1, ""JJ#JJ#NN"": 1}, ""VP"": {""VBN#NP"": 1, ""VBD#NP"": 1}, ""S"": {""S#NP#PP#VP#."": 1}}",0.208,0.578,0.214,"{""V"": 3, ""O"": 1, ""P"": 1, ""$"": 1, ""^"": 2, ""N"": 2, ""A"": 2, "","": 1}"
Happy 10 year anniversary my love Good to see everyone is as dumb as they were in 2009! Some things never change .... & I hope the way you feel about me is one of them . Youre truly.,182,39,5,29,14,1,1,0,0,0,,"{""NP"": {""CD"": 3, ""ADJP#NN#NN"": 1, ""NP#NP"": 1, ""NP#ADJP"": 1, ""DT#NNS"": 1, ""SYM"": 1, ""NP#SBAR"": 2}, ""ADJP"": {""JJ#NP"": 1, ""JJ#S"": 1, ""RB#JJ"": 1}, ""VP"": {""VBD#PP"": 1, ""VBZ#ADJP#SBAR"": 1, ""VBZ#NP"": 1, ""VBP#SBAR"": 1, ""VBP#NP"": 1, ""VBP#:#NP"": 1, ""VB#ADVP"": 1}, ""S"": {""NP#ADVP#VP#."": 1, ""VP#."": 1}, ""SBAR"": {""IN#S"": 2, ""S"": 2}}",0.115,0.604,0.282,"{""A"": 3, ""$"": 3, ""N"": 6, ""D"": 3, ""P"": 5, ""V"": 7, ""R"": 3, ""O"": 5, "","": 4, ""&"": 1, ""L"": 1}"
,0,0,0,0,1,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,18,1,0,0,1,0,💜:2,{},0.0,0.0,0.0,{}
,0,0,0,0,18,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,1,1,0,0,1,0,,{},0.0,0.0,0.0,{}
Miley & Ashley O,16,4,1,2,0,1,1,0,0,0,,"{""NP"": {""NNP#CC#NNP"": 1}, ""VP"": {""VBP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""&"": 1}"
Weekend workout yasssssssss go get some sun if you can and sweatttt! Get out all the old useless shit and fill yourself up with strength and purpose! ,150,27,1,19,0,1,1,0,0,0,"💪:1,🏼:1","{""NP"": {""NNP#NN#NNS"": 1, ""DT#ADJP#NN"": 1, ""NN#CC#NN"": 1}, ""VP"": {""MD"": 1, ""VB#NP#SBAR"": 1, ""VB"": 1, ""VP#CC#VP"": 2, ""VBP#VP"": 1, ""VB#ADVP#NP"": 1, ""VB#NP#PRT#PP"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""IN#S"": 1}, ""ADVP"": {""IN#DT"": 1}, ""ADJP"": {""JJ#JJ"": 1}, ""PRT"": {""RP"": 1}}",0.204,0.702,0.094,"{""N"": 7, ""V"": 6, ""D"": 3, ""P"": 2, ""O"": 2, ""&"": 3, "","": 2, ""T"": 2, ""A"": 2}"
That time Hannah Montana and Ashley O went clubbing Netflix US ,63,11,1,6,18,1,1,1,0,1,,"{""NP"": {""DT#NN#NNP#NNP#CC#NNP#NNP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBD#S"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""N"": 1, ""^"": 6, ""&"": 1, ""V"": 1, ""A"": 1}"
My best friend Lesley said dont fuck with her freedom,53,10,1,7,17,1,1,0,0,0,,"{""NP"": {""PRP$#JJS#NN#NN"": 1, ""JJ#NN"": 1}, ""VP"": {""VBD#NP#PP"": 1}}",0.0,0.293,0.707,"{""D"": 2, ""A"": 1, ""N"": 2, ""^"": 1, ""V"": 3, ""P"": 1}"
Ashley O uses protection . Miley not so much. Be like Ashley.,61,12,1,7,16,1,1,0,0,0,,"{""VP"": {""VBZ#NP"": 1, ""VB#PP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""ADVP"": {""ADVP#RB#RB#JJ"": 1}, ""FRAG"": {""ADVP#."": 1}}",0.0,0.765,0.235,"{""^"": 4, ""V"": 2, ""N"": 1, "","": 3, ""R"": 2, ""A"": 1, ""P"": 1}"
