fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Big thk u sabko fr giving sabse bada opening mere career ka par what made me the happiest & proudest is ki during a scene in my film jab national anthem is recited ev1 stood up as a mark of respect. There could be no bigger respect for our country than this... Jai Hind ,270,54,1,34,7,1,0,0,0,1,🙏:1,"{""NP"": {""JJ#NN#NN#NN#NN"": 1, ""JJ#NN"": 2, ""JJ#NN#NN#NN"": 1, ""NP#SBAR"": 1, ""NP#VP"": 2, ""DT#NN#CC#NN"": 1, ""PRP$#NN#NN"": 1, ""EX"": 1, ""DT#JJR#NN"": 1, ""DT"": 1, ""NP#:#NP"": 1}, ""WHNP"": {""WP"": 1}, ""VP"": {""VBD#NP"": 1, ""VBG#NP"": 1, ""VBG#NP#NP"": 1, ""VBN#PP"": 1, ""VBZ#VP"": 2, ""VBD#PRT#PP"": 1, ""VBN#SBAR"": 1, ""MD#VP"": 1}, ""S"": {""S#NP#VP#."": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 1}, ""PRT"": {""RP"": 1}}",0.035,0.703,0.262,"{""A"": 6, ""V"": 11, ""O"": 5, ""P"": 7, ""N"": 10, ""^"": 4, ""G"": 2, ""D"": 5, ""&"": 1, ""T"": 1, "","": 2, ""X"": 1, ""R"": 1}"
,0,0,0,0,14,1,1,0,0,1,,{},0.0,0.0,0.0,{}
 promotions ,12,1,1,0,16,1,1,0,0,2,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 1}"
Kal shuru hoga 'Bharat' ka Safar! Book your tickets now on:Paytm - BMS - Bharat ali abbas zafar Atul Agnihotri Bhushan Kumar  Nikhil Namit Reel Life Production Salman Khan Films TSeries,185,32,7,15,5,1,1,8,2,2,,"{""NP"": {""JJ#NN"": 1, ""NNP#POS"": 1, ""NP#NNP#NNP"": 1, ""PRP$#NNS"": 1, ""NP#:#NP"": 1, ""NNP#NN#NNS"": 1, ""NP#NP"": 1, "":#NP#:#NP"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""S"": {""NP#``#NP"": 1, ""VP#."": 1}, ""VP"": {""VB#S"": 1, ""VB#NP#ADVP#PP"": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,1.0,0.0,"{""^"": 22, "","": 6, ""V"": 1, ""D"": 1, ""N"": 3, ""R"": 1, ""P"": 1, ""G"": 1}"
Coming to a theatre near you in two days!  Bharat ali abbas zafar Atul Agnihotri Bhushan Kumar  Jackie Shroff Sunil Grover Nikhil Namit Reel Life Production Salman Khan Films TSeriesExplore more GIFs of Bharat - ,212,36,5,15,12,1,1,10,1,2,,"{""NP"": {""CD#NNS"": 1, ""JJ#NN#NNS"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#ADJP#NNS"": 1}, ""VP"": {""VBG#PP#PP"": 1, ""VBP#NP"": 1}, ""S"": {""VP#."": 1, ""NP#VP#:"": 1}, ""ADJP"": {""JJR"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""P"": 4, ""D"": 1, ""N"": 5, ""O"": 1, ""$"": 1, "","": 2, ""^"": 19, ""R"": 1, ""A"": 1}"
"Honourable Prime Minister, congratulations on a splendid team and all my best wishes to the entire cabinet in their endeavours to make a stronger and equal India. PMO India",172,29,1,15,13,1,0,1,0,0,,"{""NP"": {""NNP#NNP#NNP"": 1, ""DT#JJ#NN"": 2, ""DT"": 1, ""PRP$#JJS"": 1, ""NP#NP"": 1, ""NP#CC#NP"": 1, ""NP#,#NP"": 1, ""DT#ADJP#NNP"": 1, ""PRP$#NNS#S"": 1}, ""ADJP"": {""JJR"": 1, ""JJ"": 1, ""ADJP#CC#ADJP"": 1}, ""VP"": {""VBZ#PP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.522,0.478,"{""A"": 6, ""N"": 6, "","": 2, ""P"": 4, ""D"": 6, ""&"": 2, ""V"": 2, ""^"": 2, ""G"": 1}"
Father + son...  ,17,3,1,1,14,1,1,0,0,2,,"{""NP"": {""NNP#NNP#NN#:"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 2, ""&"": 1, "","": 1}"
When Bharat & crew went aboard on an actual ship!  - Bharat ali abbas zafar Atul Agnihotri Bhushan Kumar   Jackie Shroff Disha Patani Sunil Grover Nora Fatehi Nikhil Namit Reel Life Production Salman Khan Films TSeries,218,36,3,13,5,1,0,12,1,3,,"{""WHADVP"": {""WRB"": 1}, ""NP"": {""NNP#CC#NNP"": 1, ""DT#JJ#NN"": 1, ""NNP#NNP#JJ#NN#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBD#ADVP#PP"": 1, ""VBZ"": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""FRAG"": {""SBAR#."": 1}, ""ROOT"": {""FRAG"": 1, ""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.96,0.04,"{""R"": 2, ""^"": 23, ""&"": 1, ""N"": 4, ""V"": 1, ""P"": 1, ""D"": 1, ""A"": 1, "","": 2, ""G"": 1}"
 Promotions,11,1,1,0,15,1,1,0,0,1,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 1}"
Witness the filming of Turpeya and the people behind it!  - Bharat ali abbas zafar Atul Agnihotri Bhushan Kumar  Nora Fatehi VISHAL DADLANI Shekhar Ravjianii Sukhwinder Singh Irshad Kamil Nikhil Namit,200,31,3,9,5,1,0,10,1,2,,"{""NP"": {""DT#NNS"": 1, ""NP#CC#NP"": 1, ""NNP#NNP#JJ#NN#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBZ"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""D"": 2, ""N"": 2, ""P"": 2, ""^"": 21, ""&"": 1, ""O"": 1, "","": 2}"
Is there a Bharat within you? Share a moment which defines you and stand a chance to meet me in Mumbai! Bharat ali abbas zafar Atul Agnihotri Bhushan Kumar  Jackie Shroff Nikhil Namit Reel Life Production Salman Khan Films TSeries,230,40,3,16,7,1,1,9,0,2,,"{""NP"": {""EX"": 1, ""NP#SBAR"": 1, ""DT#NN#S"": 1, ""NN#NNS"": 1, ""JJ#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""SQ"": {""VBZ#NP#NP#."": 1}, ""ROOT"": {""SQ"": 1, ""SINV"": 1}, ""WHNP"": {""WDT"": 1}, ""VP"": {""VBZ#NP"": 1, ""VB#NP#PP"": 1, ""VP#CC#VP"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""WHNP#S"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.886,0.114,"{""V"": 5, ""X"": 1, ""D"": 4, ""^"": 18, ""P"": 3, ""O"": 3, "","": 2, ""N"": 4, ""&"": 1, ""G"": 1}"
Here is the official Bharat emoji! Tweet using To see it!Thank you Twitter India !Bharat ali abbas zafar Atul Agnihotri Bhushan Kumar  Nikhil Namit Reel Life Production Salman Khan Films TSeries,194,33,10,13,6,1,0,9,0,5,,"{""NP"": {""RB"": 1, ""DT#JJ#NNP#NN"": 1, ""NP#VP"": 1, ""NN#NNS"": 1, ""JJ#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBZ#NP"": 1, ""VB"": 1, ""VBG#S"": 1, ""VBP#S"": 1}, ""S"": {""NP#NP"": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,1.0,0.0,"{""R"": 1, ""V"": 5, ""D"": 1, ""A"": 1, ""^"": 17, ""N"": 3, "","": 3, ""P"": 1, ""O"": 2, ""G"": 1}"
"Interview, interviews and some more interviews.  Bharat ",56,7,1,3,6,1,1,1,0,2,,"{""NP"": {""DT#JJR#NNS"": 1, ""NP#CC#NP"": 1, ""NP#,#NP#."": 1}, ""ROOT"": {""NP"": 2}}",0.0,1.0,0.0,"{""N"": 3, "","": 2, ""&"": 1, ""D"": 1, ""A"": 1, ""^"": 1}"
Take the  and win a chance to meet me!Bharat ali abbas zafar Atul Agnihotri Bhushan Kumar   Jackie Shroff sonalikulkarni Disha Patani Sunil Grover Nora Fatehi Nikhil Namit Reel Life Production Salman Khan Films TSeries,218,35,3,14,5,1,1,13,0,3,,"{""NP"": {""DT"": 1, ""JJ#NN#NNS"": 1, ""DT#NN#S"": 1, ""JJ#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VP#CC#VP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.836,0.164,"{""V"": 3, ""D"": 2, ""&"": 1, ""N"": 3, ""P"": 1, ""O"": 1, "","": 1, ""^"": 23, ""G"": 1}"
Chilling and watching the news Swachch Bharat Fit Bharat,56,9,2,4,14,1,1,0,0,0,,"{""NP"": {""NP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBG#CC#VBG#NP"": 1}}",0.104,0.66,0.236,"{""V"": 2, ""&"": 1, ""D"": 1, ""N"": 1, ""G"": 1, ""^"": 3}"
Many congratulations Hon. Prime Minister Narendra Modi on your decisive victory. We stand by you in building a stronger India.,126,20,1,10,13,1,0,1,0,0,,"{""NP"": {""DT"": 1, ""NNP#NNP#NNP#NNP#NNP"": 1, ""PRP$#JJ#NN"": 1, ""DT#JJR#NN"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBZ#NP"": 1, ""VBG#NP"": 1, ""VBP#PP#PP"": 1}}",0.0,0.656,0.344,"{""A"": 4, ""N"": 5, "","": 3, ""^"": 3, ""P"": 3, ""D"": 2, ""O"": 2, ""V"": 1}"
 Promotions Bharat,18,2,1,0,16,1,1,1,0,1,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 1, ""^"": 1}"
Main turpeya ghar se dur!  OUT NOW - Bharat ali abbas zafar Atul Agnihotri Bhushan Kumar  Nora Fatehi VISHAL DADLANI Shekhar Ravjianii Sukhwinder Singh Irshad Kamil Nikhil Namit Reel Life Production Salman Khan Films TSeries,224,35,3,13,8,1,0,13,1,2,,"{""NP"": {""JJ#NN"": 1, ""QP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNPS"": 1, ""NP#:#NP"": 1}, ""VP"": {""VBP#NP"": 1}, ""ROOT"": {""NP"": 1}, ""QP"": {""CD#CD"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""G"": 5, "","": 2, ""P"": 1, ""R"": 1, ""^"": 24, ""N"": 2}"
 ,1,0,1,0,13,1,1,0,0,2,,{},0.0,0.0,0.0,{}
"Just like that, it's time now to see this beautiful little Sharmin bloom on the silver screen in her debut film, Malaal. May this new journey bring you all luck and love Sharmin Segal  BhansaliProductions TSeries",212,36,3,20,10,1,1,3,1,1,,"{""NP"": {""DT"": 1, ""DT#JJ#JJ#JJ#NN"": 1, ""DT#JJ#NN"": 2, ""PRP$#NN#NN"": 1, ""NP#,#NP"": 1, ""NP#NP"": 1, ""NP#CC#NP"": 1, ""NNP#NNP#NNP#NNP"": 1}, ""PP"": {""RB#IN#NP"": 1}, ""VP"": {""VB#NP#PP"": 1, ""NN#ADVP#S"": 1, ""VBZ#VP"": 1, ""VBP#S"": 1}, ""S"": {""PP#,#NP#VP#."": 1, ""NP#NP"": 1}, ""ROOT"": {""SINV"": 1}, ""FRAG"": {""NP"": 1}, ""SINV"": {""FRAG#VP#NP"": 1}}",0.0,0.691,0.309,"{""R"": 2, ""P"": 4, ""O"": 2, "","": 3, ""L"": 1, ""N"": 8, ""V"": 4, ""D"": 5, ""A"": 3, ""^"": 6, ""&"": 1}"
Thank you my fans for all the love... - Apka ,45,10,2,8,14,1,1,0,0,1,,"{""NP"": {""PRP$#NNS"": 1, ""PDT#DT"": 1}, ""VP"": {""VBP#:#:#NP"": 1, ""VB#NP#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.762,0.238,"{""V"": 1, ""O"": 1, ""D"": 3, ""N"": 2, ""P"": 1, "","": 2, ""^"": 1}"
Come witness an extraordinary Journey of an ordinary Man  OUT NOW - Bharat ali abbas zafar Atul Agnihotri Bhushan Kumar  Jackie Shroff Julius Packiam VISHAL DADLANI Nikhil Namit Reel Life Production Salman Khan Films TSeries,224,35,3,13,8,1,0,11,1,2,,"{""NP"": {""DT#JJ#NN"": 1, ""DT#JJ#NNP#NNP#NNP"": 1, ""NNP#NNP#NNS#NN"": 1, ""NP#PP#:#NP"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VB#NP#NP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""D"": 2, ""A"": 2, ""N"": 4, ""P"": 2, ""R"": 1, "","": 1, ""^"": 20, ""G"": 1}"
Thank u Brett for ur good wishes....,36,7,1,4,8,1,0,0,1,0,,"{""NP"": {""JJ#JJ#NNS"": 1}, ""S"": {""VP#:"": 1}}",0.0,0.426,0.574,"{""V"": 1, ""O"": 1, ""^"": 1, ""P"": 1, ""D"": 1, ""A"": 1, ""N"": 1, "","": 1}"
" is now Live! Thank you for all your questions, watch to find out if we pick yours! ",84,17,1,12,5,4,0,0,1,1,,"{""NP"": {""RB"": 1, ""PDT#PRP$#NNS"": 1, ""PRP$"": 1}, ""SQ"": {""VBZ#NP#NP#."": 1}, ""ROOT"": {""SQ"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBP#NP"": 1, ""VB#PRT#SBAR"": 1, ""VB#S"": 1, ""VP#,#VP"": 1}, ""PRT"": {""RP"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""IN#S"": 1}}",0.0,0.838,0.162,"{""V"": 6, ""R"": 1, "","": 3, ""O"": 3, ""P"": 3, ""D"": 2, ""N"": 1, ""T"": 1}"
Neither Being Human Foundation nor me are associated with this event in any way...,82,14,1,7,14,1,1,0,0,0,,"{""NP"": {""NNP#NNP#NNP"": 1, ""CC#NP#CC#NP"": 1}, ""VP"": {""VBN#PP"": 1, ""VBP#VP"": 1}, ""S"": {""NP#VP#:"": 1}}",0.0,1.0,0.0,"{""D"": 3, ""V"": 2, ""^"": 1, ""N"": 3, ""&"": 1, ""O"": 1, ""A"": 1, ""P"": 2, "","": 1}"
I have voted.... have u? ,25,5,1,4,8,1,1,0,0,1,,"{""VP"": {""VBN"": 1, ""VBP#VP"": 1}, ""S"": {""NP#VP#:#."": 1}, ""ROOT"": {""SQ"": 1}, ""SQ"": {""VP#."": 1}}",0.0,1.0,0.0,"{""O"": 2, ""V"": 3, "","": 2}"
Chulbul is back.....  Sonakshi Sinha Arbaaz Khan Nikhil Dwivedi Prabhudheva Salman Khan Films,93,13,2,3,11,1,1,5,0,1,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBZ#ADVP"": 1, ""VBZ"": 1}, ""S"": {""NP#VP#:#."": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,1.0,0.0,"{""^"": 10, ""V"": 1, ""R"": 1, "","": 1, ""N"": 1}"
Life slow-motion mein jaane wali hai  OUT NOW - Bharat ali abbas zafar Atul Agnihotri Bhushan Kumar   Jackie Shroff Disha Patani Sunil Grover Nora Fatehi Nikhil Namit Reel Life Production Salman Khan Films TSeries,213,34,4,13,10,1,0,12,1,3,,"{""NP"": {""NNP#JJ#NN#NN#NNS#NN#NNP#NNP"": 1, ""QP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNPS"": 1, ""NP#:#NP"": 1}, ""QP"": {""CD#CD"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 4, ""A"": 1, ""G"": 3, ""!"": 1, ""P"": 1, ""R"": 1, "","": 1, ""^"": 22}"
Thank You Shahrukh - picture abhi baaki hai...,46,8,1,3,10,1,0,0,1,0,,"{""NP"": {""NN#NNS"": 1, ""JJ#NN"": 1, ""NP#NP"": 1, ""NP#:#NP#:"": 1}, ""S"": {""NP#NP"": 1}, ""VP"": {""VB#S"": 1}}",0.0,0.706,0.294,"{""V"": 1, ""O"": 1, ""^"": 1, "","": 1, ""N"": 1, ""G"": 3, ""~"": 1}"
Thank u Kapoor saab for ur tweet and liking the trailer,55,11,1,6,10,1,0,0,1,0,,"{""NP"": {""NNP#NNP#NNP"": 1, ""NN#NN"": 1}, ""VP"": {""VP#CC#VP"": 1}}",0.0,0.606,0.394,"{""V"": 2, ""O"": 1, ""^"": 2, ""P"": 1, ""D"": 2, ""N"": 2, ""&"": 1}"
Journey of a man and a nation together OUT NOW -  Bharat ali abbas zafar Atul Agnihotri Bhushan Kumar   Jackie Shroff Disha Patani Sunil Grover Nikhil Namit Reel Life Production Salman Khan Films TSeries,203,34,4,13,8,1,0,11,1,3,,"{""NP"": {""NP#CC#NP"": 1, ""JJ#NN"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBP#ADVP#:#NP"": 1, ""VBZ#NP"": 1}, ""S"": {""NP#ADVP#VP"": 1}, ""SINV"": {""S#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""N"": 5, ""P"": 2, ""D"": 2, ""&"": 1, ""R"": 2, "","": 1, ""^"": 20, ""G"": 1}"
Finally  schedule over  Prabhudheva Arbaaz Khan Nikhil Dwivedi,62,8,1,2,15,1,1,3,0,2,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VB#PP"": 1}, ""S"": {""ADVP#VP"": 1}}",0.0,1.0,0.0,"{""R"": 1, ""V"": 1, ""P"": 1, ""^"": 5}"
HUD HUD Dabangg song done for .... Arbaaz Khan Prabhudheva Nikhil Dwivedi,73,12,1,7,6,1,1,3,0,1,,"{""NP"": {""NNP#NNP#NNP"": 1, ""NNP#NNP#NNP#NNP#NNP"": 1}, ""PP"": {""IN"": 1}, ""VP"": {""VBN#PP"": 1, ""VBD#VP"": 1}, ""S"": {""NP#VP#:#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 8, ""N"": 1, ""V"": 1, ""P"": 1, "","": 1}"
Having a Chulbul time on the sets of ... Prabhudheva Arbaaz Khan Nikhil Dwivedi,79,14,1,8,13,1,1,3,0,1,,"{""NP"": {""DT#NNP#NN"": 1, ""DT#NNS"": 1, ""NNP#NNP#NNP"": 1, ""NP#NP"": 1}, ""PP"": {""IN#:#NP"": 1}, ""VP"": {""VBG#NP#PP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""D"": 2, ""^"": 6, ""N"": 2, ""P"": 2, "","": 1}"
"Namaste, Salaam Alaikum, Hello and a big thank you to all my fans & the police of    Prabhudheva Arbaaz Khan Nikhil Dwivedi",123,22,1,12,13,1,1,3,0,3,,"{""NP"": {""DT#JJ"": 1, ""NP#,#NP#,#NP#CC#NP"": 1, ""PDT#PRP$#NNS"": 1, ""NNP#NNP#NNP#NNP#NNP"": 1, ""NP#CC#NP"": 1}, ""VP"": {""VBP#NP"": 1}}",0.0,0.884,0.116,"{""!"": 2, "","": 2, ""^"": 7, ""&"": 2, ""D"": 3, ""A"": 1, ""V"": 1, ""O"": 1, ""P"": 2, ""X"": 1, ""N"": 2}"
Shooting for  on the beautiful ghats of Narmada,47,8,1,4,12,1,1,0,0,1,,"{""NP"": {""DT#JJ#NNS"": 1}, ""PP"": {""IN#IN#NP"": 1}, ""VP"": {""VB#PP"": 1}}",0.0,0.642,0.358,"{""V"": 1, ""P"": 3, ""D"": 1, ""A"": 1, ""N"": 1, ""^"": 1}"
Day1....  Arbaaz Khan Prabhudheva Nikhil Dwivedi,48,6,1,1,7,1,1,3,0,1,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBZ"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""$"": 1, "","": 1, ""^"": 5}"
Back in our birthplace for  shoot Arbaaz Khan,45,8,1,5,13,1,1,1,0,1,,"{""NP"": {""NNP#NNP#NNP"": 1}, ""ADVP"": {""RB#PP"": 1}, ""ROOT"": {""ADVP"": 1}}",0.255,0.745,0.0,"{""R"": 1, ""P"": 2, ""D"": 1, ""N"": 2, ""^"": 2}"
Launching Being Strong for all your fitness needs! Lets  together! Video Credits: Haider Khan,93,14,2,5,12,1,1,2,0,1,,"{""NP"": {""PDT#PRP$#NN"": 1, ""NP#VP"": 1, ""NP#:#NP"": 1}, ""VP"": {""VBN#PP"": 1, ""VBG#VP"": 1, ""VBZ"": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}, ""FRAG"": {""NP#ADVP#."": 1}}",0.0,0.565,0.435,"{""V"": 3, ""A"": 1, ""P"": 1, ""D"": 2, ""N"": 3, "","": 3, ""L"": 1, ""R"": 1, ""^"": 2}"
"Amazing video, lovely track  sung by Kamaal Khan .. Dekhiye aur enjoy kijiye.. (Full song on Facebook) Salman Khan Films ",121,20,1,8,15,1,1,2,0,2,,"{""NP"": {""JJ#NN"": 3, ""NP#VP"": 2, ""NP#,#NP#."": 1, ""PRN#NNP#NNP"": 1}, ""VP"": {""VBN#PP#."": 1, ""VBP#ADJP"": 1, ""VBZ"": 1}, ""ROOT"": {""NP"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#VP#.#."": 1, ""NP"": 1}, ""PRN"": {""-LRB-#NP#-RRB-"": 1}}",0.0,0.612,0.388,"{""A"": 3, ""N"": 4, "","": 5, ""V"": 2, ""P"": 2, ""^"": 8}"
"Judd jao pyaar ke  mein! The 5th song of , out now! Pranutan Bahl Zaheer Iqbal Nitin Kakkar Salman Khan Films Cine1 Studios Murad Khetani Ashwin Varde Vishal Mishra Mohit Chauhan Kaushal Kishore TSeries Bhushan Kumar",216,36,2,12,5,1,1,12,1,2,,"{""NP"": {""JJ#NN#NN"": 1, ""DT#JJ#NN"": 1, ""RB"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NN#NN"": 1}, ""VP"": {""VBP#NP"": 1}, ""ROOT"": {""FRAG"": 1, ""X"": 1}, ""PP"": {""IN"": 1}, ""FRAG"": {""NP#,#PP#."": 1}, ""X"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 28, "","": 3, ""D"": 1, ""A"": 1, ""N"": 2, ""P"": 2, ""R"": 1}"
 ,1,0,1,0,10,1,1,0,0,2,,{},0.0,0.0,0.0,{}
Contrary to the rumours I am not contesting elections nor campaigning for any political party..,95,15,1,8,9,1,0,0,0,0,,"{""NP"": {""DT#NNS"": 1, ""DT#JJ#NN"": 1, ""NP#CC#NP"": 1}, ""ADVP"": {""JJ#PP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBP#RB#VP"": 1}, ""S"": {""ADVP#NP#VP#.#."": 1}}",0.0,1.0,0.0,"{""A"": 2, ""P"": 2, ""D"": 2, ""N"": 3, ""O"": 1, ""V"": 3, ""R"": 1, ""&"": 1, "","": 1}"
We are a democracy and it is every Indian's right to vote. I urge every eligible Indian to exercise your right and  participate in making the Government.,153,27,1,14,4,1,0,0,1,0,,"{""NP"": {""DT#NNP#POS"": 1, ""NP#NN#S"": 1, ""DT#JJ#NNP"": 1}, ""VP"": {""VBP#NP"": 1, ""VB"": 1, ""VBZ#NP"": 1, ""VBG#NP"": 1, ""VB#PP"": 1, ""VP#CC#VP"": 1, ""VBP#S"": 1}, ""S"": {""S#CC#S#."": 1}, ""PP"": {""IN#S"": 1}}",0.0,1.0,0.0,"{""O"": 3, ""V"": 7, ""D"": 5, ""N"": 2, ""&"": 2, ""L"": 1, ""R"": 2, ""P"": 3, "","": 2, ""A"": 1, ""^"": 1}"
Sure shot blockbuster! Go watch  now! Congratulations Mahendra Singh Dhoni,74,10,1,4,13,1,0,1,1,1,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBD#NP"": 1, ""VBP#ADVP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.396,0.604,"{""A"": 1, ""N"": 2, "","": 2, ""V"": 2, ""R"": 1, ""!"": 1, ""^"": 3}"
"Its been 20 years but I am glad Sanjay and I are finally back in his next film, Inshallah. Looking forward to work with Alia and inshallah we will all be blessed on this journey.  Alia Bhatt BhansaliProductions Salman Khan Films",228,41,2,27,5,1,0,3,0,2,,"{""NP"": {""PRP$#VBN#CD#NNS"": 1, ""NNP#CC#PRP"": 1, ""PRP$#JJ#NN"": 1, ""NP#,#NP"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""PP"": {""CC#NP"": 1}, ""VP"": {""VBP#ADVP#ADVP#PP"": 1, ""VBP#ADJP"": 1, ""VB#PP"": 1, ""VP#CC#VP"": 1, ""VBG#ADVP#S"": 1, ""VBN#PP"": 1, ""VB#VP"": 1, ""MD#RB#VP"": 1}, ""S"": {""S#VP#."": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""JJ#SBAR"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.798,0.202,"{""L"": 1, ""V"": 7, ""$"": 1, ""N"": 4, ""&"": 3, ""O"": 3, ""A"": 3, ""^"": 6, ""R"": 3, ""P"": 4, ""D"": 3, "","": 3, ""!"": 2, ""G"": 1}"
"Dekho aur pyaar me kho jao,  4th song of  out now Pranutan Bahl Zaheer Iqbal Nitin Kakkar Salman Khan Films Cine1 Studios Murad Khetani Ashwin Varde Vishal Mishra Manoj Muntashir Haider Khan TSeries Bhushan Kumar",212,35,2,12,10,1,0,12,1,2,,"{""NP"": {""JJ#,#JJ#NN"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NN#NN"": 1}, ""ADVP"": {""RB#RB"": 1}, ""X"": {""ADVP#NP"": 1}, ""PP"": {""IN#X"": 1}, ""VP"": {""VBP#NP"": 1, ""VBP#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.0,1.0,0.0,"{""^"": 26, ""G"": 2, ""O"": 1, "","": 1, ""A"": 1, ""N"": 2, ""P"": 1, ""T"": 1, ""R"": 1}"
